"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1666","TC_SEARCH_005: Verify search with full uppercase","chromium","Sat Jul 19 05:34:34 GMT 2025","passed","Sat Jul 19 05:34:35 GMT 2025","Global Sidebar Search Functionality","e2e/PIM/searchEmployee.e2e.spec.ts","",""
"","7770","TC_SEARCH_020: Verify search with numbers in Supervisor name","chromium","Sat Jul 19 05:38:15 GMT 2025","failed","Sat Jul 19 05:38:23 GMT 2025","PIM Search Functionality","e2e/PIM/searchEmployee.e2e.spec.ts","",""
"","2626","TC_SEARCH_015: Verify search by Employment Status","chromium","Sat Jul 19 05:37:01 GMT 2025","passed","Sat Jul 19 05:37:04 GMT 2025","PIM Search Functionality","e2e/PIM/searchEmployee.e2e.spec.ts","",""
"","1626","TC-LOGIN-027: Login with password in Chinese","chromium","Sat Jul 19 05:33:37 GMT 2025","passed","Sat Jul 19 05:33:38 GMT 2025","Verify the user login with multi-languages","e2e/e2e-login.spec.ts","",""
"","1330","TC-LOGIN-008: Login with valid password having special characters","chromium","Sat Jul 19 05:31:34 GMT 2025","passed","Sat Jul 19 05:31:35 GMT 2025","Verify the user login with special characters","e2e/e2e-login.spec.ts","",""
"","7439","TC_SEARCH_018: Verify search with a non-existing Supervisor name","chromium","Sat Jul 19 05:37:25 GMT 2025","failed","Sat Jul 19 05:37:32 GMT 2025","PIM Search Functionality","e2e/PIM/searchEmployee.e2e.spec.ts","",""
"","1382","TC-LOGIN-002: Login with an invalid username","chromium","Sat Jul 19 05:31:26 GMT 2025","passed","Sat Jul 19 05:31:27 GMT 2025","Verify the user login with invalid account","e2e/e2e-login.spec.ts","",""
"","1668","TC_SEARCH_007: Verify search with a name that does not exist","chromium","Sat Jul 19 05:34:37 GMT 2025","passed","Sat Jul 19 05:34:39 GMT 2025","Global Sidebar Search Functionality","e2e/PIM/searchEmployee.e2e.spec.ts","",""
"","1361","TC-LOGIN-030: Login with username having SQL injection","chromium","Sat Jul 19 05:33:41 GMT 2025","passed","Sat Jul 19 05:33:42 GMT 2025","Verify the user login with SQL injection","e2e/e2e-login.spec.ts","",""
"","3215","TC_SEARCH_022: Verify search by Sub Unit","chromium","Sat Jul 19 05:40:00 GMT 2025","passed","Sat Jul 19 05:40:03 GMT 2025","PIM Search Functionality","e2e/PIM/searchEmployee.e2e.spec.ts","",""
"","6017","TC-LOGIN-010: Login with username having whitespace at the end","chromium","Sat Jul 19 05:31:50 GMT 2025","failed","Sat Jul 19 05:31:56 GMT 2025","Verify the user login with white spaces","e2e/e2e-login.spec.ts","",""
"","2333","TC_SEARCH_016: Verify search by Include","chromium","Sat Jul 19 05:37:04 GMT 2025","passed","Sat Jul 19 05:37:06 GMT 2025","PIM Search Functionality","e2e/PIM/searchEmployee.e2e.spec.ts","",""
"","1651","TC_SEARCH_004: Verify search with full lowercase","chromium","Sat Jul 19 05:34:32 GMT 2025","passed","Sat Jul 19 05:34:34 GMT 2025","Global Sidebar Search Functionality","e2e/PIM/searchEmployee.e2e.spec.ts","",""
"","1029","TC-LOGIN-005: Login with empty password","chromium","Sat Jul 19 05:31:30 GMT 2025","passed","Sat Jul 19 05:31:31 GMT 2025","Verify the user leaves empty fields","e2e/e2e-login.spec.ts","",""
"","1705","TC-LOGIN-034: Reset password with valid username","chromium","Sat Jul 19 05:33:47 GMT 2025","passed","Sat Jul 19 05:33:49 GMT 2025","Verify the password reset functionality","e2e/e2e-login.spec.ts","",""
"","1658","TC-LOGIN-013: Login with password having whitespace at the beginning","chromium","Sat Jul 19 05:32:00 GMT 2025","passed","Sat Jul 19 05:32:01 GMT 2025","Verify the user login with white spaces","e2e/e2e-login.spec.ts","",""
"","7323","TC_SEARCH_013: Verify search with a non-existing employee ID","chromium","Sat Jul 19 05:36:28 GMT 2025","failed","Sat Jul 19 05:36:36 GMT 2025","PIM Search Functionality","e2e/PIM/searchEmployee.e2e.spec.ts","",""
"","1655","TC-LOGIN-012: Login with password having whitespace at the end","chromium","Sat Jul 19 05:31:58 GMT 2025","passed","Sat Jul 19 05:32:00 GMT 2025","Verify the user login with white spaces","e2e/e2e-login.spec.ts","",""
"","1632","TC-LOGIN-033: Login with password having XSS attack","chromium","Sat Jul 19 05:33:46 GMT 2025","passed","Sat Jul 19 05:33:47 GMT 2025","Verify the user login with XSS attack","e2e/e2e-login.spec.ts","",""
"","1612","TC-LOGIN-029: Login with password in Arabic","chromium","Sat Jul 19 05:33:40 GMT 2025","passed","Sat Jul 19 05:33:41 GMT 2025","Verify the user login with multi-languages","e2e/e2e-login.spec.ts","",""
"","2214","TC_SEARCH_017: Verify search with an existing Supervisor name","chromium","Sat Jul 19 05:37:06 GMT 2025","passed","Sat Jul 19 05:37:08 GMT 2025","PIM Search Functionality","e2e/PIM/searchEmployee.e2e.spec.ts","",""
"","10038","should allow adding a new employee and then successfully searching for them","chromium","Sat Jul 19 05:34:17 GMT 2025","passed","Sat Jul 19 05:34:27 GMT 2025","PIM - Add Employee","e2e/PIM/addEmployee.e2e.spec.ts","",""
"","1838","TC-LOGIN-003: Login with an invalid password","chromium","Sat Jul 19 05:31:28 GMT 2025","passed","Sat Jul 19 05:31:29 GMT 2025","Verify the user login with invalid account","e2e/e2e-login.spec.ts","",""
"","1722","TC_SEARCH_008: Verify search with special characters","chromium","Sat Jul 19 05:34:39 GMT 2025","passed","Sat Jul 19 05:34:40 GMT 2025","Global Sidebar Search Functionality","e2e/PIM/searchEmployee.e2e.spec.ts","",""
"","1646","TC-LOGIN-038: Login with password having emojis","chromium","Sat Jul 19 05:34:11 GMT 2025","passed","Sat Jul 19 05:34:13 GMT 2025","Verify the user login with emojis","e2e/e2e-login.spec.ts","",""
"","7330","TC_SEARCH_012: Verify search with an existing employee ID","chromium","Sat Jul 19 05:36:04 GMT 2025","failed","Sat Jul 19 05:36:11 GMT 2025","PIM Search Functionality","e2e/PIM/searchEmployee.e2e.spec.ts","",""
"","5862","TC-LOGIN-023: Login with password with first letter uppercase","chromium","Sat Jul 19 05:33:25 GMT 2025","failed","Sat Jul 19 05:33:31 GMT 2025","Verify the user login with case sensitivity","e2e/e2e-login.spec.ts","",""
"","1641","TC-LOGIN-017: Login with password at min length","chromium","Sat Jul 19 05:32:05 GMT 2025","passed","Sat Jul 19 05:32:07 GMT 2025","Verify the user login with max/min length","e2e/e2e-login.spec.ts","",""
"","1458","TC-LOGIN-019: Login with username with first letter uppercase","chromium","Sat Jul 19 05:32:28 GMT 2025","passed","Sat Jul 19 05:32:29 GMT 2025","Verify the user login with case sensitivity","e2e/e2e-login.spec.ts","",""
"","32108","TC-LOGIN-001: Login with valid credentials successfully","chromium","Sat Jul 19 05:30:53 GMT 2025","broken","Sat Jul 19 05:31:25 GMT 2025","Verify the user can login with valid account","e2e/e2e-login.spec.ts","",""
"","1345","TC-LOGIN-014: Login with username at max length","chromium","Sat Jul 19 05:32:01 GMT 2025","passed","Sat Jul 19 05:32:03 GMT 2025","Verify the user login with max/min length","e2e/e2e-login.spec.ts","",""
"","5987","TC-LOGIN-020: Login with mixed case username","chromium","Sat Jul 19 05:32:43 GMT 2025","failed","Sat Jul 19 05:32:49 GMT 2025","Verify the user login with case sensitivity","e2e/e2e-login.spec.ts","",""
"","1512","TC-LOGIN-025: Login with password in lowercase","chromium","Sat Jul 19 05:33:34 GMT 2025","passed","Sat Jul 19 05:33:35 GMT 2025","Verify the user login with case sensitivity","e2e/e2e-login.spec.ts","",""
"","921","TC-LOGIN-004: Login with empty username","chromium","Sat Jul 19 05:31:29 GMT 2025","passed","Sat Jul 19 05:31:30 GMT 2025","Verify the user leaves empty fields","e2e/e2e-login.spec.ts","",""
"","1708","TC_SEARCH_009: Verify search with numbers","chromium","Sat Jul 19 05:34:40 GMT 2025","passed","Sat Jul 19 05:34:42 GMT 2025","Global Sidebar Search Functionality","e2e/PIM/searchEmployee.e2e.spec.ts","",""
"","1510","TC-LOGIN-015: Login with password at max length","chromium","Sat Jul 19 05:32:03 GMT 2025","passed","Sat Jul 19 05:32:04 GMT 2025","Verify the user login with max/min length","e2e/e2e-login.spec.ts","",""
"","1671","TC_SEARCH_003: Verify search with a single letter","chromium","Sat Jul 19 05:34:30 GMT 2025","passed","Sat Jul 19 05:34:32 GMT 2025","Global Sidebar Search Functionality","e2e/PIM/searchEmployee.e2e.spec.ts","",""
"","1212","TC-LOGIN-035: Cancel reset password","chromium","Sat Jul 19 05:33:49 GMT 2025","passed","Sat Jul 19 05:33:50 GMT 2025","Verify the password reset functionality","e2e/e2e-login.spec.ts","",""
"","3783","TC-LOGIN-039: Multiple failed login attempts","chromium","Sat Jul 19 05:34:13 GMT 2025","passed","Sat Jul 19 05:34:17 GMT 2025","Verify the user login with multiple attempts","e2e/e2e-login.spec.ts","",""
"","883","TC-LOGIN-006: Login with both username and password fields empty","chromium","Sat Jul 19 05:31:31 GMT 2025","passed","Sat Jul 19 05:31:32 GMT 2025","Verify the user leaves empty fields","e2e/e2e-login.spec.ts","",""
"","1311","TC-LOGIN-028: Login with username in Arabic","chromium","Sat Jul 19 05:33:38 GMT 2025","passed","Sat Jul 19 05:33:40 GMT 2025","Verify the user login with multi-languages","e2e/e2e-login.spec.ts","",""
"","1329","TC-LOGIN-009: Login with invalid username having special characters","chromium","Sat Jul 19 05:31:35 GMT 2025","passed","Sat Jul 19 05:31:36 GMT 2025","Verify the user login with special characters","e2e/e2e-login.spec.ts","",""
"","1754","TC-LOGIN-024: Login with mixed case password","chromium","Sat Jul 19 05:33:32 GMT 2025","passed","Sat Jul 19 05:33:34 GMT 2025","Verify the user login with case sensitivity","e2e/e2e-login.spec.ts","",""
"","1373","TC-LOGIN-032: Login with username having XSS attack","chromium","Sat Jul 19 05:33:44 GMT 2025","passed","Sat Jul 19 05:33:46 GMT 2025","Verify the user login with XSS attack","e2e/e2e-login.spec.ts","",""
"","1664","TC_SEARCH_002: Verify search with partial tab name","chromium","Sat Jul 19 05:34:29 GMT 2025","passed","Sat Jul 19 05:34:30 GMT 2025","Global Sidebar Search Functionality","e2e/PIM/searchEmployee.e2e.spec.ts","",""
"","5864","TC-LOGIN-036: Login with strong valid password","chromium","Sat Jul 19 05:34:03 GMT 2025","failed","Sat Jul 19 05:34:09 GMT 2025","Verify the password that meets all criteria perfectly","e2e/e2e-login.spec.ts","",""
"","1380","TC-LOGIN-026: Login with username in Chinese","chromium","Sat Jul 19 05:33:35 GMT 2025","passed","Sat Jul 19 05:33:37 GMT 2025","Verify the user login with multi-languages","e2e/e2e-login.spec.ts","",""
"","1651","TC_SEARCH_001: Verify search with exact tab name","chromium","Sat Jul 19 05:34:27 GMT 2025","passed","Sat Jul 19 05:34:29 GMT 2025","Global Sidebar Search Functionality","e2e/PIM/searchEmployee.e2e.spec.ts","",""
"","7343","TC_SEARCH_014: Verify search with strings in the Employee ID field","chromium","Sat Jul 19 05:36:53 GMT 2025","failed","Sat Jul 19 05:37:00 GMT 2025","PIM Search Functionality","e2e/PIM/searchEmployee.e2e.spec.ts","",""
"","6532","TC-LOGIN-018: Login with username in uppercase","chromium","Sat Jul 19 05:32:21 GMT 2025","failed","Sat Jul 19 05:32:27 GMT 2025","Verify the user login with case sensitivity","e2e/e2e-login.spec.ts","",""
